Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fiber Volume Fraction,Fiber Weight Fraction,Fiber Weight Fraction (0-deg),Fiber Weight Fraction (45-deg),Fiber Weight Fraction (90-deg),Fiber Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,55,27.5,0.6,0.3,0.5,4,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,887124,5.94798432868392
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,55,27.5,0.6,0.3,0.5,4,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,119784,5.07839881157773
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,55,27.5,0.6,0.3,0.5,4,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,52671,4.72157156385509
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,55,27.5,0.6,0.3,0.5,5,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,1691128,6.2281764802115
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,69,34.5,0.75,0.375,0.5,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,1554,3.1914510144649
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,62,31,0.68,0.34,0.5,2,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,9779,3.99029444612844
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,62,31,0.68,0.34,0.5,2,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,15796,4.19854712506451
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,62,31,0.68,0.34,0.5,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,4631,3.66567478099389
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,69,34.5,0.75,0.375,0.5,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,410,2.61278385671974
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,69,34.5,0.75,0.375,0.5,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,121,2.08278537031645
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,41,20.5,0.45,0.225,0.5,10,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,17454004,7.24189507115962
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,41,20.5,0.45,0.225,0.5,5,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,10462540,7.01963713138326
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,76,38,0.83,0.415,0.5,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,7,0.845098040014257
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,76,38,0.83,0.415,0.5,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,35,1.54406804435028
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,76,38,0.83,0.415,0.5,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,12,1.07918124604763
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,41,20.5,0.45,0.225,0.5,7,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,6907194,6.83930165405831
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-13.8,-138,,-1.5,10,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,85041,4.92962835842879
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-13.8,-138,,-1.5,10,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,35660,4.55218133883934
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-13.8,-138,,-1.5,10,2,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,67853,4.83156905398018
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-16.5,-165,,-1.8,10,2,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,1036,3.01535975540921
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-16.5,-165,,-1.8,10,2,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,2631,3.4201208480857
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-16.5,-165,,-1.8,10,2,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,887,2.94792361983173
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-11,-110,,-1.2,10,5,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,4430670,6.64646940462062
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-17.9,-179,,-1.95,10,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,53,1.72427586960079
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-17.9,-179,,-1.95,10,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,150,2.17609125905568
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-17.9,-179,,-1.95,10,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,190,2.27875360095283
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-15.2,-152,,-1.65,10,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,20303,4.30756021462174
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-15.2,-152,,-1.65,10,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,7276,3.86189269039145
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-15.2,-152,,-1.65,10,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,4039,3.60627385316999
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-12.4,-124,,-1.35,10,4,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,1019422,6.00835400180076
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-12.4,-124,,-1.35,10,4,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,1926041,6.28466552779591
