Material_Code,Fiber Volume Fraction,Fiber Weight Fraction,Fiber Weight Fraction (0-deg),Fiber Weight Fraction (45-deg),Fiber Weight Fraction (90-deg),Fiber Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure),Data source,Sequence,Resin Type
BJR08,,,,,,,3.041875,1.0,19.9225,129.888125,19.92609375,60.601665625,432.7876102537613,43.27876102537613,,,0.1,3.6875,86.65732960222816,-158.7263002697319,15.803161458333337,16.618234375,,,615462.375,4.9277020517400985,Upwind,90/0/90/0,EP
BKI01,,,,,,,3.044,1.0,24.839,260.5,149.4495,75.60967500000001,403.4867984835495,40.34867984835495,,,0.1,4.05,,,37.18311111111112,37.18311111111112,,,473020.0,5.101604050012605,Upwind,90/0/90/0,EP
BLR08,,,,,,,2.916190476190476,1.0,20.198095238095238,129.65619047619046,20.403809523809525,58.901469047619045,52.81654436909247,-315.785170130685,,,6.052380952380952,4.666666666666667,901.720940380734,-539.456074146953,37.82954761904762,37.79611904761905,,,2431115.904761905,5.415266442594943,Upwind,90/0/90/0,EP
BOR07,,,,,,,4.5008333333333335,1.0,19.80666666666667,144.47,35.287083333333335,89.14620000000001,-37.22921952185888,-372.29219521858886,,,10.0,4.5,,,37.233333333333334,37.233333333333334,,,601533.1666666666,5.181700121026054,Upwind,90/0/90/0/90/0,EP
BPR07,,,,,,,4.4,1.0,20.0625,144.385,35.239999999999995,88.2756875,-39.36216936109085,-393.6216936109085,,,10.0,3.0,,,39.15,39.15,,,357690.25,4.664399253619664,Upwind,90/0/90/0/90/0,EP
BSR08,,,,,,,3.02,1.0,20.158333333333335,132.51833333333335,19.909583333333334,60.877874999999996,218.48000371338617,-96.44933380015628,,,0.01666666666666668,3.8333333333333335,878.7661146966806,-555.875274667783,35.90454166666667,35.63366666666666,,,851844.8333333334,5.413876325073351,Upwind,90/0/90/0,EP
BTR08,,,,,,,2.8675,1.0,19.9875,128.14249999999998,19.16375,57.313625,135.1878765479067,-295.92780348551327,,,4.65,5.25,917.7230905646196,-574.9748473350155,38.566854166666666,38.1665,,,1664439.75,5.574953631542215,Upwind,90/0/90/0,EP
BUR08,,,,,,,2.99375,1.0,19.935,129.72,20.2825,59.6793,302.3807899580986,4.881371224813876,,,2.525,4.75,919.4144786933016,-512.9198186340291,38.452187499999994,37.89096875,,,1594765.5,5.554171244549906,Upwind,90/0/90/0,EP
BVR08,,,,,,,2.978,1.0,20.003999999999998,130.034,20.49925,59.57140499999999,141.585917137248,-353.96479284312,,,-2.5,3.8,888.5832514371501,-487.6121750964292,37.3545,37.3545,,,810985.3,4.799123403408212,Upwind,90/0/90/0,EP
BWR08,,,,,,,2.8845454545454547,1.0,19.915454545454544,129.8618181818182,20.557954545454546,57.44680454545455,370.771197839718,172.78632907752925,,,0.6909090909090909,5.318181818181818,938.9903114604094,-425.47248455701805,38.43029058441559,38.31142045454545,,,2225854.272727273,5.0316466804304865,Upwind,90/0/90/0,EP
BXR08,,,,,,,2.936363636363636,1.0,20.132727272727273,129.90727272727273,20.523863636363636,59.11652727272727,284.37725369812136,-19.37620343035012,,,0.2818181818181818,4.7272727272727275,913.161212298517,-496.7470260716611,37.99740909090909,37.99740909090909,,,2198316.272727273,5.315963239316151,Upwind,90/0/0/90,EP
BYR08,,,,,,,3.01,1.0,20.025,130.075,20.600625,60.275687500000004,40.14541836682638,-58.20127078448559,,,2.025,1.25,87.83143512805223,-152.1540095072095,12.8220625,12.8220625,,,2682.5,3.1094550073671,Upwind,90/0/0/90,EP
BZR08,,,,,,,2.865714285714286,1.0,20.042857142857144,129.83857142857144,20.517142857142858,57.43759285714286,31.64290567373018,-57.241953526186,,,2.3000000000000003,2.7142857142857144,94.543954343865,-143.2012491628077,13.545011904761902,13.545011904761902,,,115047.71428571429,4.5538265330777765,Upwind,90/0/0/90,EP
Biax-CH-UP2[(±45)3]S,47.0,,0.0,100.0,0.0,0.0,3.86,,25.0,,,,37.05652173913043,-42.65217391304348,0.3468695652173913,-0.28039130434782605,4.834782608695653,6.521739130434782,143.25,-177.75,13.9,,1.45,-1.31,154028.86956521738,4.2170827820272025,SNL/MSU/DOE,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE
Biax-CH10-UP2[(±45)3]S,32.0,,0.0,100.0,0.0,0.0,5.56,,25.0,,,,25.004347826086956,-48.678260869565214,0.46847826086956523,-0.5837391304347826,5.695652173913044,3.217391304347826,120.6666666666667,-163.0,7.566666666666666,,7.236666666666667,-2.01,74297.86956521739,3.4988920657830875,SNL/MSU/DOE,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE
Biax-CH11-UP2[(±45)2]S,50.0,,0.0,100.0,0.0,0.0,2.41,,25.0,,,,31.63157894736842,-45.294736842105266,0.6759999999999999,-0.32915789473684215,4.7894736842105265,7.052631578947368,134.3333333333333,-188.6666666666667,13.0,,6.466666666666666,-1.4,67051.94736842105,4.1912530806275345,SNL/MSU/DOE,45/-45/45/-45/-45/45/-45/45,PE
Biax-CH12-UP2[±45/0/±45]S,33.0,,39.0,61.0,0.0,0.0,3.0,,25.0,,,,87.33749999999999,-143.4375,0.583875,-0.748875,5.4624999999999995,6.375,356.0,-389.0416666666667,16.6,,6.066666666666667,,165714.29166666666,4.199517785076533,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH13-UP2[±45/0/±45]S,51.0,,24.0,76.0,0.0,0.0,3.28,,25.0,,,,77.14545454545454,-113.24545454545455,1.16,0.11599999999999999,5.5,6.0,422.66666666666674,-384.66666666666674,22.93333333333334,,2.81,,74375.40909090909,3.736834243700862,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH14-UP2[±45/0/±45]S,39.0,,39.0,61.0,0.0,0.0,2.49,,25.0,,,,131.35909090909092,-98.5090909090909,1.3415384615384616,0.13415384615384615,4.1499999999999995,6.409090909090909,517.0,-412.0,22.26666666666667,,3.386666666666667,,116485.77272727272,3.9258998104387945,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH15-UP2[±45/0/±45]S,32.0,,28.0,61.0,0.0,0.0,2.49,,25.0,,,,78.21052631578948,-89.09473684210526,1.459,0.1459,4.7894736842105265,5.473684210526316,310.3333333333333,-345.6666666666667,14.833333333333329,,3.62,,116349.26315789473,4.072847997608531,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH16-UP2[±45/0/±45]S,34.0,,28.0,61.0,0.0,0.0,2.36,,25.0,,,,95.6875,-73.55,1.2378571428571428,0.12378571428571429,4.2250000000000005,4.958333333333333,360.3333333333333,-309.0,18.26666666666667,,2.89,,108410.54166666667,3.9610862970415117,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH17-UP2[±45/0/±45]S,42.0,,28.0,61.0,0.0,0.0,1.96,,25.0,,,,76.20454545454545,-83.05454545454546,1.0958333333333334,0.10958333333333332,4.6000000000000005,5.409090909090909,359.0,-301.3333333333333,17.26666666666667,,3.58,,228716.5909090909,4.095401998724355,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH18-UP2[±45/0/±45]S,45.0,,16.0,84.0,0.0,0.0,3.1,,25.0,,,,67.3875,-86.3625,1.2583333333333333,0.12583333333333332,5.05,4.958333333333333,294.3333333333333,-297.6666666666667,16.16666666666667,,3.106666666666667,,96178.04166666667,3.663719509442789,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH19-UP2[±45/0/±45]S,33.0,,16.0,84.0,0.0,0.0,4.6,,25.0,,,,48.38636363636363,-58.83636363636364,1.1081818181818182,0.11081818181818183,5.05,4.909090909090909,193.0,-251.3333333333333,11.36666666666667,,3.866666666666667,,125875.27272727272,3.942673464000892,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH2-UP2[(±45/0/±45)]S,44.0,,24.0,76.0,0.0,0.0,3.78,,25.0,,,,90.0391304347826,-71.1,1.363076923076923,0.1363076923076923,4.404347826086957,6.304347826086956,364.0,-341.6666666666667,16.9,,2.3075,,143362.47826086957,3.99047351663371,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH20-UP2[(±45)3]S,26.0,,0.0,92.0,0.0,8.0,3.76,,25.0,,,,71.125,7.1125,0.84875,0.084875,0.1,4.375,133.6666666666667,-229.6666666666667,10.56666666666667,,1.566666666666667,,46000.0,3.9604083761410385,SNL/MSU/DOE,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE
Biax-CH23-UP2[±45/0/±45]S,32.0,,39.0,56.0,0.0,5.0,2.95,,25.0,,,,114.53999999999999,-84.18,1.2577777777777779,0.1257777777777778,4.06,4.6,393.6666666666667,-447.6666666666667,19.2,,2.2066666666666674,,42205.8,3.880526353521019,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH3-UP2[(±45/0/±45)]S,42.0,,24.0,76.0,0.0,0.0,4.19,,25.0,,,,86.77499999999999,-70.27499999999999,1.5941666666666665,0.15941666666666668,5.05,5.833333333333333,336.3333333333333,-318.0,16.63333333333333,,2.766666666666667,,58652.291666666664,3.6871226022551724,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH4-UP2[(±45)4]S,40.0,,0.0,100.0,0.0,0.0,2.92,,25.0,,,,33.975,-43.875,0.46729166666666666,-0.3678333333333333,5.05,7.083333333333333,155.3333333333333,-172.3333333333333,11.199999999999998,,6.0,-1.513333333333333,127070.0,3.8019635317661247,SNL/MSU/DOE,45/-45/45/-45/45/-45/45/-45/-45/45/-45/45/-45/45/-45/45,PE
Biax-CH5-UP2[(±45)3]S,28.0,,0.0,100.0,0.0,0.0,3.05,,25.0,,,,29.333333333333332,-48.21666666666667,0.481,-0.5525,5.050000000000001,6.444444444444445,131.5,-217.5333333333333,8.766666666666667,,4.066666666666666,-2.24,78268.44444444444,4.209843475134785,SNL/MSU/DOE,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE
Biax-CH6-UP2[±45/0/±45]S,44.0,,39.0,61.0,0.0,0.0,2.26,,25.0,,,,146.17999999999998,-68.41000000000001,1.3578947368421053,0.13578947368421054,3.73,6.4,501.6666666666667,-407.3333333333333,22.33333333333333,,3.166666666666667,,118162.5,3.911880712876255,SNL/MSU/DOE,45/-45/0/45/-45/-45/45/0/-45/45,PE
Biax-CH7-UP2[(±45)2]S,55.0,,0.0,100.0,0.0,0.0,3.8600000000000003,,25.0,,,,26.564705882352943,-42.41764705882353,0.475,0.0475,5.341176470588235,7.352941176470588,112.5,-167.6666666666667,16.13333333333333,,1.75,,52119.0,4.078496652068484,SNL/MSU/DOE,45/-45/45/-45/-45/45/-45/45,PE
Biax-CH8-UP2[(±45)2]S,37.0,,0.0,100.0,0.0,0.0,5.89,,25.0,,,,18.454545454545453,-40.00454545454546,0.22136363636363637,-0.3963636363636364,5.5,4.7727272727272725,92.66666666666669,-146.0,10.36666666666667,,6.666666666666668,-0.4666666666666666,80188.54545454546,3.6519453040031973,SNL/MSU/DOE,45/-45/45/-45/-45/45/-45/45,PE
Biax-CH9-UP2[(±45)3]S,40.0,,0.0,100.0,0.0,0.0,2.13,,25.0,,,,37.01904761904762,-43.72380952380953,0.5721904761904761,-0.4019523809523809,4.814285714285714,5.476190476190476,150.6666666666667,-174.3333333333333,10.36666666666667,,7.366666666666667,-1.6999999999999997,120795.33333333333,3.7808362427872475,SNL/MSU/DOE,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE
Biax-M9.6/35%/BB600/G -prepreg[±45]2S,55.0,,0.0,100.0,0.0,0.0,1.826470588235294,,25.0,,,,69.5764705882353,6.957647058823531,0.6970588235294117,0.06970588235294117,0.1,2.0,152.2857142857143,-150.0,13.44285714285714,,1.265714285714286,,808887.4117647059,4.754822566110445,SNL/MSU/DOE,45/-45/45/-45/-45/45/-45/45,EP
CBR08,,,,,,,3.035555555555556,1.0,20.12333333333333,129.9711111111111,20.790277777777778,61.08504444444444,-43.10146648344212,-352.38602545250524,,,0.3444444444444445,4.25,,-474.0788629357008,36.9324375,37.10772222222222,,,145322.44444444444,4.366809321313533,Upwind,90/0/0/90,EP
CCR08,,,,,,,2.9957142857142856,1.0,20.104285714285712,129.9842857142857,20.610000000000003,60.225542857142855,24.703779413174342,-56.30431979063417,,,4.0285714285714285,2.5714285714285716,83.769391611969,-142.1324303494354,13.177714285714286,13.177714285714286,,,347388.14285714284,4.622939922397391,Upwind,90/0/0/90,EP
CMR08,,,,,,,2.9333333333333336,1.0,19.963333333333335,128.45666666666668,20.415833333333335,58.56978333333333,330.85632498014434,33.085632498014434,,,0.10000000000000002,6.0,,,37.77466666666667,37.77466666666667,,,1802717.3333333333,6.185748502983242,Upwind,90/0/0/90,EP
CWR08,,,,,,,3.016666666666667,1.0,20.363333333333333,130.64666666666668,20.206666666666667,61.42515,-446.8253142280287,-491.50784565083154,,,1.1,5.0,,,37.42041666666666,37.42041666666666,,,227478.66666666666,4.656255388234818,Upwind,90/0/0/90,EP
CYR08,,,,,,,3.04,0.5,19.155,131.20999999999998,19.557499999999997,58.2315,549.5605378697495,54.956053786974955,,,0.1,2.0,,,35.95975,35.95975,,,3684.0,3.5613344898572077,Upwind,90/0/0/90,EP
Carbon prepreg[0]2,56.39714285714286,,100.0,0.0,0.0,0.0,1.2248571428571429,,,,,,1585.4571428571428,158.5457142857143,1.2694285714285714,,0.1,2.2,2018.5,,123.3,,1.559,,147527.08571428573,4.1342617058776145,SNL/MSU/DOE,0/0,EP
Carbon prepreg[±45/[0]2/±45],56.496428571428574,,50.0,50.0,0.0,0.0,2.0382142857142855,,,,,,1009.4642857142857,100.94642857142857,1.2153571428571428,,0.1,1.0964285714285713,1189.888888888889,,76.64444444444446,,1.45,,184495.14285714287,4.526306827137459,SNL/MSU/DOE,45/-45/0/0/45/-45,EP
DAR08,,,,,,,2.99,1.0,20.33,121.58,19.93,60.7867,329.019341401984,32.9019341401984,,,0.1,6.0,,,37.59325,37.59325,,,562639.0,5.750229832517699,Upwind,90/0/0/90,EP
DB-BIAX-DE2[(+/-45)S]3,40.0,,0.0,68.0,0.0,32.0,4.93,,,,,,94.8,9.48,0.9899999999999999,,0.10000000000000002,2.25,220.3333333333333,,13.5,,3.2999999999999994,,145258.75,4.292827315786977,SNL/MSU/DOE,45/-45/-45/45/45/-45/-45/45/45/-45/-45/45,EP
DB-BIAX-DE4[(+/-45)S]3,40.0,,0.0,68.0,0.0,32.0,4.85,,,,,,94.8,9.48,1.1824999999999999,,0.10000000000000002,2.25,214.3333333333333,,13.1,,3.433333333333334,,325639.6666666667,4.431863564954228,SNL/MSU/DOE,45/-45/-45/45/45/-45/-45/45/45/-45/-45/45,EP
DB-BIAX-DH3-EP1(±45)6,56.68958333333333,,0.0,99.0,0.0,1.0,3.3189583333333332,,,,,,41.15770833333333,-22.485208333333333,0.7152941176470589,,1.6812500000000001,2.1458333333333335,110.25,-125.3333333333333,14.1,,,,753733.3125,4.7041588398469445,SNL/MSU/DOE,45/-45/45/-45/45/-45/45/-45/45/-45/45/-45,EP
DB-BIAX-FGI1708-EP1(RM/±45)3S,44.0,,0.0,68.0,0.0,30.0,4.59,,,,,,71.68285714285715,-50.75142857142857,0.8953333333333333,-0.929,1.3257142857142856,1.765625,198.4285714285714,-187.5,13.4,,3.95,-1.5875,306067.14285714284,4.249985136990679,SNL/MSU/DOE,0/45/-45/0/45/-45/0/45/-45/-45/45/0/-45/45/0/-45/45/0,EP
DB-BIAX-FGI1708-UP1(RM/±45)3S,44.0,,0.0,68.0,0.0,30.0,4.52,,,,,,79.25,7.925000000000001,0.7600000000000001,,0.10000000000000002,2.25,212.25,,14.366666666666669,,3.21625,,132023.41666666666,4.367711649648641,SNL/MSU/DOE,0/45/-45/0/45/-45/0/45/-45/-45/45/0/-45/45/0/-45/45/0,PE
DB-BIAX-SWA-EP1(±45)6,45.0,,0.5714285714285714,97.0,1.4285714285714286,0.0,4.2,,,,,,52.54571428571428,-29.634285714285717,0.8400000000000001,-0.9243750000000001,2.1114285714285717,1.64,170.7142857142857,-175.5,11.8875,,2.042857142857143,,626735.5428571429,4.907290488123112,SNL/MSU/DOE,45/-45/45/-45/45/-45/45/-45/45/-45/45/-45,EP
DB-BIAX-VE1[(RM/±45)S]3,46.0,,0.0,68.0,0.0,30.0,4.12,,,,,,86.0,8.600000000000001,0.62,,0.1,2.5,213.0,,16.25,,,,311385.44444444444,4.983932684776853,SNL/MSU/DOE,0/45/-45/-45/45/0/0/45/-45/-45/45/0/0/45/-45/-45/45/0,VE
DB-BIAX-VE2A[(RM/±45)S]3,43.0,,0.0,68.0,0.0,30.0,4.54,,,,,,86.0,8.600000000000001,0.8966666666666667,,0.1,2.5,222.3333333333333,,13.9,,,,173129.11111111112,4.625701848795403,SNL/MSU/DOE,0/45/-45/-45/45/0/0/45/-45/-45/45/0/0/45/-45/-45/45/0,VE
DB-BIAX-VE2[(RM/±45)S]3,44.0,,0.0,68.0,0.0,30.0,4.41,,,,,,86.0,8.600000000000001,0.86,,0.1,2.388888888888889,187.0,,15.350000000000001,,,,90674.66666666667,4.383067118813454,SNL/MSU/DOE,0/45/-45/-45/45/0/0/45/-45/-45/45/0/0/45/-45/-45/45/0,VE
DB-BIAX-WS-EP1(±45)6,50.0,,0.0,100.0,0.0,0.0,4.06,,,,,,103.33333333333333,10.333333333333334,0.9844444444444443,,0.1,1.7777777777777777,190.1666666666667,,16.8,,,,137653.77777777778,4.4072602079609435,SNL/MSU/DOE,45/-45/45/-45/45/-45/45/-45/45/-45/45/-45,EP
DBR08,,,,,,,3.0714583333333336,0.5,20.222083333333334,131.07083333333333,19.414895833333333,62.1090625,158.67678347531645,-332.7544245090176,,,3.5833333333333335,3.3333333333333335,,,37.433164473684215,37.433164473684215,,,543595.7916666666,4.665200424237738,Upwind,90/0/0/90,EP
DCR08,,,,,,,2.9322727272727276,1.0,20.152727272727272,131.5218181818182,19.924772727272728,59.09402272727273,328.5323704616199,-299.062591042827,,,-0.5272727272727272,2.5454545454545454,,,36.38886363636364,36.38886363636364,,,111299.81818181818,3.3714606842012937,Upwind,90/0/0/90,EP
DDR08,,,,,,,3.05,1.0,20.62,128.48,20.5825,62.891,-238.507894611312,-477.015789222624,,,2.0,3.0,865.892553913787,,37.00975,37.00975,,,142.0,2.152288344383057,Upwind,90/0/0/90,EP
DPR08,,,,,,,2.964166666666667,1.0,20.278333333333332,131.58333333333334,19.605416666666667,60.107225,410.4601086195935,-154.42525694854376,,,-0.45,2.5,,,35.84870833333333,35.84870833333333,,,63267.166666666664,3.9084588845786743,Upwind,90/0/0/90,EP
DQR08,,,,,,,2.9335714285714287,1.0,20.475714285714282,131.62714285714284,19.663214285714286,60.067078571428574,399.29167108622045,-127.76900316244802,,,-0.37142857142857144,3.0,,,35.10653571428572,35.10653571428572,,,286595.28571428574,4.17186840629789,Upwind,90/0/0/90,EP
DSR08,,,,,,,2.9808333333333334,1.0,20.383333333333333,129.90666666666667,19.251666666666665,60.759425,447.680605367591,-172.45535033621454,,,-0.45,1.0,893.8256529613985,-555.5188634621917,37.526125,37.526125,,,6557.833333333333,3.669140036254605,Upwind,90/0/0/90,EP
DVR08,,,,,,,2.983333333333333,1.0,20.376666666666665,131.31333333333333,20.069999999999997,60.79028333333333,147.8407279089163,-120.81156673880554,,,0.7333333333333334,6.0,,,36.981500000000004,36.981500000000004,,,661455.6666666666,5.118283059124637,Upwind,90/0/0/90,EP
DWR08,,,,,,,2.9683333333333333,1.0,20.066666666666666,130.87666666666667,19.3675,59.56391666666667,207.18319102746435,-138.83720958029878,,,0.7333333333333334,3.6666666666666665,,,36.823499999999996,36.823499999999996,,,144758.33333333334,3.8711722589277695,Upwind,90/0/0/90,EP
ERR08,,,,,,,3.0176190476190476,1.0,20.003333333333334,121.86809523809524,20.06357142857143,60.362369047619055,33.25687972210204,-37.452846212337796,,,2.6142857142857143,3.2857142857142856,,,12.834190476190477,12.834190476190477,,,712167.8571428572,4.804515066874084,Upwind,90/0/0/90,EP
FLR08,,,,,,,2.94,1.0,20.20777777777778,130.08666666666667,20.385277777777777,59.41176666666667,5.860964317864778,-254.51627708057993,,,0.7555555555555556,3.6666666666666665,,,38.149138888888885,38.149138888888885,,,564256.8888888889,4.129416058348045,Upwind,90/0/0/90,EP
GEV02014D0100UD1,,,,,,,4.52,,23.183333333333334,,,104.7837,254.63367420612903,-254.63367420612903,0.639,,-1.0,2.3333333333333335,842.3230856121849,-398.4510154378506,45.160583333333335,45.15733333333333,2.1175,-0.8828333333333332,178126.33333333334,3.7653911623248884,OptiMat,0/0/0/0/0,EP
GEV02014R0100UD1,,,,,,,4.5425,2.0,25.14,170.0,50.0,114.19845000000001,284.629224747583,-284.629224747583,0.7115,,-1.0,1.5,838.2467305416553,-513.1557175844214,40.1245,40.02316666666667,2.1085,-1.280833333333333,18990.0,4.260672276708071,OptiMat,0/0/0/0/0,EP
"GE[+30(),-30()FW]",50.0,,,,,,3.5,,50.6936507936508,154.9,50.0,177.40555555555554,80.46698412698413,-26.57269841269841,0.5747641723356008,,-0.47619047619047616,10.0,274.5,,14.0,,,,889703.873015873,4.7201843670793355,FACT,30/-30,EP
GE[0(425)]5,36.9,,,,,,2.2,,20.0,250.0,110.0,44.0,312.1333333333333,-83.7043137254902,1.003921568627451,,-0.33137254901960783,5.57,648.478980392157,,30.998039215686276,,2.092,-2.418,5715412.705882353,5.534042414494415,FACT,0/0/0/0/0,EP
"GE[[+45(280),-45(280)WR]1,[0(425)]2]s",38.31111111111112,,,,,,2.2,,24.814814814814813,250.0,110.0,44.0,216.93333333333334,-216.93333333333334,0.8666666666666666,,-1.0,4.574074074074074,557.5602962962963,-547.0,24.985185185185188,25.5,2.2302962962962964,-2.14,5644924.814814814,5.2385413900794235,FACT,45/-45/0/0/0/0/-45/45,EP
"GE[[+45(390),-45(390)WR],[0(920)]1.5]s",53.0,,,,,,2.8,,30.0,250.0,100.0,56.0,-31.8764705882353,-1816.1235294117646,-0.06470588235294118,,4.5,6.470588235294118,877.095,,32.85,,2.67,-1.96,2197018.3529411764,4.920590412676365,FACT,45/-45/0/0/0/0/-45/45,EP
"GP['[+45()FW],[-45()FW]]4s",,,,,,,2.0,,60.0,280.0,110.0,50.0,90.75,9.075000000000001,0.5216666666666666,,0.10000000000000002,5.0,,-132.0,17.4,,,-2.6,9298.5,3.6369841971776764,FACT,45/-45/45/-45/45/-45/45/-45/-45/45/-45/45/-45/45/-45/45,PE
GP[(100CSM)]6,31.0,,,,,,5.0,,25.0,270.0,,125.0,67.37373727272728,-67.37373727272728,0.8509090909090908,,-1.0,3.0,,,8.4,,1.61,,308892.1818181818,4.1072551889985105,FACT,0/0/0/0/0/0,PE
"GP[+45(400),-45(400)K]3s",53.0,,,,,,5.0,,25.0,270.0,,125.0,32.27272727272727,-32.27272727272727,0.5215731545454546,,-1.0,3.0,,,10.4,,12.0,,402997.2727272727,4.138326078143431,FACT,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE
"GP[0(),+45(),-45()SB]6s",38.0,,,,,,3.8,,45.027272727272724,254.0,100.0,171.10363636363635,139.4482409090909,13.944824090909089,0.9940909090909091,,0.1,8.272727272727273,467.5,-317.5,16.115495454545457,,2.84,,795664.3181818182,4.372456626701744,FACT,0/45/-45/0/45/-45/0/45/-45/0/45/-45/0/45/-45/0/45/-45/-45/45/0/-45/45/0/-45/45/0/-45/45/0/-45/45/0/-45/45/0,PE
GP[0()FW]8,52.79999999999999,,,,,,1.8999999999999997,,60.0,280.0,110.0,34.2,614.3866666666667,61.43866666666667,1.3016666666666667,,0.10000000000000002,5.0,862.0,,47.20000000000001,,2.3,,825378.7000000001,4.899458605729175,FACT,0/0/0/0/0/0/0/0,PE
GP[0()],50.0,,,,,,3.3,,25.4,254.0,100.0,83.82,336.43463,33.643463,1.05,,0.1,4.4,742.3,-365.9,32.25481,,2.31,,52300.8,4.16065473082715,FACT,0,PE
GP[0()]5,30.0,,,,,,4.1,,50.8,254.0,100.0,208.28,218.04575625,21.804575625,1.0251543209876544,,0.1,8.75,567.2,-313.2,21.477925,,2.76,,672253.25,5.390274178286151,FACT,0/0/0/0/0,PE
"GP[0(400),90(400),(100CSM)]SB]5",69.0,,,,,,5.0,,25.0,270.0,,125.0,125.72727272727273,-125.72727272727273,0.9658181818181819,,-1.0,3.0,,,16.0,,2.25,,311292.0,4.278387853058839,FACT,0/90/0/0/90/0/0/90/0/0/90/0/0/90/0,PE
"GP[0(400),90(400)K]3s",53.0,,,,,,5.0,,25.0,270.0,,125.0,148.5,-148.5,0.88225,,-1.0,3.0,,,20.4,,2.5,,341087.5,4.823443275621623,FACT,0/90/0/90/0/90/90/0/90/0/90/0,PE
"GP[0(600),90(8)K]3s",54.0,,,,,,5.0,,25.0,270.0,,125.0,223.3,-223.3,0.7890459360000001,,-1.0,3.0,,,28.3,,2.34,,289901.0,4.723902731274654,FACT,0/90/0/90/0/90/90/0/90/0/90/0,PE
GP[0(610)]4,36.0,,,,,,2.4,,25.0,169.56521739130434,29.565217391304348,60.0,290.8695652173913,-134.47826086956522,0.9695652173913044,,-0.5695652173913043,12.173913043478262,,,30.0,,,,3550622.6086956523,5.8467494534486155,FACT,0/0/0/0,PE
GP[0(610)]8,36.0,,,,,,4.8,,25.0,250.0,110.0,120.0,,,0.7209090909090908,,0.1,25.0,670.0,-475.0,29.5,,,,13575663.636363637,6.899410614790332,FACT,0/0/0/0/0/0/0/0,PE
"GP[90(600),0(8)K]3s",54.0,,,,,,5.0,,25.0,270.0,,125.0,37.625,-37.625,0.940268555,,-1.0,3.0,,,10.6,,2.35,,280041.6666666667,4.1321415102268775,FACT,90/0/90/0/90/0/0/90/0/90/0/90,PE
"GP[[+-45(300)SB],[0(400)]5,[+-45(300)SB],[0(400)]2.5]s",55.0,,,,,,5.2,,80.0,400.0,240.0,416.0,343.975,81.35916666666667,0.8948128300512472,,0.23888888888888887,8.3,659.07,,38.441,,,,1669718.888888889,4.210906788214843,FACT,45/-45/0/0/0/0/0/45/-45/0/0/0/0/-45/45/0/0/0/0/0/-45/45,PE
"GP[[+10()FW],[-10()FW]]4s",49.10000000000001,,,,,,2.0,,41.714285714285715,268.57142857142856,110.0,31.428571428571427,166.91095238095238,-895.3204761904761,0.4080952380952381,,3.8714285714285714,6.904761904761905,568.0952380952381,,40.9,,1.5,,939248.5238095238,4.752999413094583,FACT,10/-10/10/-10/10/-10/10/-10/-10/10/-10/10/-10/10/-10/10,PE
"GP[[+45()FW],[-45()]FW]4s",,,,,,,2.0,,60.0,280.0,110.0,50.0,,,-0.725,,10.0,5.0,,-132.0,17.4,16.2,,-2.6,143953.75,4.606254056926611,FACT,45/-45/45/-45/45/-45/45/-45/-45/45/-45/45/-45/45/-45/45,PE
"GP[[+60()FW],[-60()FW]]4s",56.75,,,,,,2.0,,60.0,280.0,110.0,46.5,-55.93625,-815.413625,-0.04325000000000001,,2.5749999999999997,5.0,177.75,,22.599999999999998,,0.75,,89206.75,4.217768819826084,FACT,60/-60/60/-60/60/-60/60/-60/-60/60/-60/60/-60/60/-60/60,PE
