HC0,,HC12k,
X,Y,X,Y
0,-595.8263772954924,459.242250286974,-525.041736227045
0,-571.118530884808,918.4845005740353,-499.6661101836394
0,-561.10183639399,5510.907003444299,-500.3338898163606
38117.10677382318,-522.3706176961603,141905.8553386912,-459.5993322203673
105166.47531572904,-430.2170283806344,159816.30309988518,-480.96828046744577
124913.89207807119,-556.4273789649416,174512.05510907003,-454.2570951585977
340298.5074626866,-466.9449081803005,,
376119.4029850746,-430.2170283806344,,
